state,party,pct,end_date,winner,closest_race
Oklahoma,REP,56.4,2024-04-12,Donald Trump,36
Oklahoma,REP,60.6,2024-04-12,Donald Trump,36
Oklahoma,REP,55,2023-10-03,Donald Trump,36
Oklahoma,REP,58.7,2022-10-28,Donald Trump,36
Oklahoma,REP,52.7,2022-10-06,Donald Trump,36
Oklahoma,REP,63,2022-09-07,Donald Trump,36
Maine,DEM,48,2024-10-07,Kamala Harris,37
Maine,REP,41,2024-10-07,Kamala Harris,37
Maine,DEM,56,2024-10-07,Kamala Harris,37
Maine,REP,33,2024-10-07,Kamala Harris,37
Maine,DEM,40,2024-10-07,Kamala Harris,37
Maine,REP,49,2024-10-07,Kamala Harris,37
Maine,DEM,50,2024-09-15,Kamala Harris,37
Maine,REP,41,2024-09-15,Kamala Harris,37
Maine,DEM,58,2024-09-15,Kamala Harris,37
Maine,REP,32,2024-09-15,Kamala Harris,37
Maine,DEM,42,2024-09-15,Kamala Harris,37
Maine,REP,49,2024-09-15,Kamala Harris,37
Maine,DEM,55,2024-08-19,Kamala Harris,37
Maine,REP,38,2024-08-19,Kamala Harris,37
Maine,DEM,58,2024-08-19,Kamala Harris,37
Maine,REP,41,2024-08-19,Kamala Harris,37
Maine,DEM,62,2024-08-19,Kamala Harris,37
Maine,REP,33,2024-08-19,Kamala Harris,37
Maine,DEM,64,2024-08-19,Kamala Harris,37
Maine,REP,36,2024-08-19,Kamala Harris,37
Maine,DEM,49,2024-08-19,Kamala Harris,37
Maine,REP,44,2024-08-19,Kamala Harris,37
Maine,DEM,52,2024-08-19,Kamala Harris,37
Maine,REP,47,2024-08-19,Kamala Harris,37
Maine,DEM,48,2024-07-25,Kamala Harris,37
Maine,REP,40,2024-07-25,Kamala Harris,37
Maine,DEM,54,2024-07-25,Kamala Harris,37
Maine,REP,45,2024-07-25,Kamala Harris,37
Maine,DEM,56,2024-07-25,Kamala Harris,37
Maine,REP,36,2024-07-25,Kamala Harris,37
Maine,DEM,60,2024-07-25,Kamala Harris,37
Maine,REP,39,2024-07-25,Kamala Harris,37
Maine,DEM,40,2024-07-25,Kamala Harris,37
Maine,REP,44,2024-07-25,Kamala Harris,37
Maine,DEM,49,2024-07-25,Kamala Harris,37
Maine,REP,51,2024-07-25,Kamala Harris,37
Maine,REP,41,2024-04-30,Kamala Harris,37
Maine,REP,41,2024-04-30,Kamala Harris,37
Maine,REP,42,2024-04-30,Kamala Harris,37
Maine,REP,43,2024-04-30,Kamala Harris,37
Maine,REP,49,2024-04-30,Kamala Harris,37
Maine,REP,37.1,2024-04-21,Kamala Harris,37
Maine,REP,38,2024-02-14,Kamala Harris,37
Maine,REP,35,2023-11-02,Kamala Harris,37
Maine,REP,27,2023-11-02,Kamala Harris,37
Maine,REP,42,2023-11-02,Kamala Harris,37
Maine,REP,40.1,2022-09-20,Kamala Harris,37
Maryland,DEM,61,2024-10-22,Kamala Harris,37.3
Maryland,REP,33,2024-10-22,Kamala Harris,37.3
Maryland,DEM,64,2024-10-21,Kamala Harris,37.3
Maryland,REP,34.4,2024-10-21,Kamala Harris,37.3
Maryland,DEM,64,2024-10-15,Kamala Harris,37.3
Maryland,REP,31,2024-10-15,Kamala Harris,37.3
Maryland,DEM,63,2024-09-23,Kamala Harris,37.3
Maryland,REP,31,2024-09-23,Kamala Harris,37.3
Maryland,DEM,64,2024-09-23,Kamala Harris,37.3
Maryland,REP,32,2024-09-23,Kamala Harris,37.3
Maryland,DEM,61,2024-09-23,Kamala Harris,37.3
Maryland,REP,31,2024-09-23,Kamala Harris,37.3
Maryland,DEM,62,2024-09-23,Kamala Harris,37.3
Maryland,REP,32,2024-09-23,Kamala Harris,37.3
Maryland,DEM,61.41,2024-09-18,Kamala Harris,37.3
Maryland,REP,33.04,2024-09-18,Kamala Harris,37.3
Maryland,DEM,64,2024-09-17,Kamala Harris,37.3
Maryland,REP,33,2024-09-17,Kamala Harris,37.3
Maryland,DEM,65.3,2024-09-13,Kamala Harris,37.3
Maryland,REP,33.3,2024-09-13,Kamala Harris,37.3
Maryland,DEM,62.23,2024-09-08,Kamala Harris,37.3
Maryland,REP,34.13,2024-09-08,Kamala Harris,37.3
Maryland,DEM,56,2024-08-30,Kamala Harris,37.3
Maryland,REP,35,2024-08-30,Kamala Harris,37.3
Maryland,DEM,59,2024-08-20,Kamala Harris,37.3
Maryland,REP,29,2024-08-20,Kamala Harris,37.3
Maryland,DEM,64,2024-08-20,Kamala Harris,37.3
Maryland,REP,32,2024-08-20,Kamala Harris,37.3
Maryland,REP,30,2024-06-20,Kamala Harris,37.3
Maryland,REP,34.5,2024-05-08,Kamala Harris,37.3
Maryland,REP,32.5,2024-05-08,Kamala Harris,37.3
Maryland,REP,32,2024-05-07,Kamala Harris,37.3
Maryland,REP,33.7,2024-04-21,Kamala Harris,37.3
Maryland,REP,32,2024-02-13,Kamala Harris,37.3
Maryland,REP,31.4,2024-02-13,Kamala Harris,37.3
Maryland,REP,32,2024-02-02,Kamala Harris,37.3
Maryland,REP,28,2024-02-02,Kamala Harris,37.3
Maryland,REP,30.4,2023-09-28,Kamala Harris,37.3
Maryland,REP,35.1,2023-06-06,Kamala Harris,37.3
Utah,DEM,31,2024-10-19,Donald Trump,38
Utah,REP,63,2024-10-19,Donald Trump,38
California,DEM,63,2024-10-17,Kamala Harris,38
California,REP,34,2024-10-17,Kamala Harris,38
California,DEM,63,2024-10-17,Kamala Harris,38
California,REP,34,2024-10-17,Kamala Harris,38
California,DEM,59,2024-10-15,Kamala Harris,38
California,REP,33,2024-10-15,Kamala Harris,38
California,DEM,61,2024-10-14,Kamala Harris,38
California,REP,36.6,2024-10-14,Kamala Harris,38
Utah,DEM,38,2024-10-07,Donald Trump,38
Utah,REP,54,2024-10-07,Donald Trump,38
Utah,DEM,36,2024-10-07,Donald Trump,38
Utah,REP,54,2024-10-07,Donald Trump,38
Utah,DEM,39,2024-10-07,Donald Trump,38
Utah,REP,52,2024-10-07,Donald Trump,38
Utah,DEM,37,2024-10-07,Donald Trump,38
Utah,REP,51,2024-10-07,Donald Trump,38
California,DEM,57,2024-10-01,Kamala Harris,38
California,REP,35,2024-10-01,Kamala Harris,38
Utah,DEM,39,2024-09-28,Donald Trump,38
Utah,REP,54,2024-09-28,Donald Trump,38
California,DEM,60,2024-09-09,Kamala Harris,38
California,REP,29,2024-09-09,Kamala Harris,38
California,DEM,60.8,2024-09-05,Kamala Harris,38
California,REP,38,2024-09-05,Kamala Harris,38
California,DEM,59,2024-08-11,Kamala Harris,38
California,REP,34,2024-08-11,Kamala Harris,38
Utah,DEM,25,2024-08-09,Donald Trump,38
Utah,REP,51,2024-08-09,Donald Trump,38
Utah,DEM,28,2024-08-09,Donald Trump,38
Utah,REP,60,2024-08-09,Donald Trump,38
California,REP,30,2024-07-02,Kamala Harris,38
Utah,REP,57,2024-06-07,Donald Trump,38
Utah,REP,49,2024-06-07,Donald Trump,38
California,REP,31,2024-06-02,Kamala Harris,38
California,REP,34.5,2024-04-21,Kamala Harris,38
Utah,REP,39.7,2024-04-21,Donald Trump,38
Utah,REP,54,2024-04-16,Donald Trump,38
Utah,REP,47,2024-04-16,Donald Trump,38
California,REP,31,2024-03-25,Kamala Harris,38
California,REP,35.1,2024-02-27,Kamala Harris,38
California,REP,31.5,2024-02-27,Kamala Harris,38
California,REP,28,2024-02-26,Kamala Harris,38
California,REP,34,2024-02-26,Kamala Harris,38
California,REP,32.6,2024-02-18,Kamala Harris,38
California,REP,30.7,2024-02-18,Kamala Harris,38
California,REP,32,2024-02-13,Kamala Harris,38
Utah,REP,43,2024-01-21,Donald Trump,38
California,REP,33.7,2024-01-14,Kamala Harris,38
California,REP,31.7,2024-01-14,Kamala Harris,38
California,REP,31,2024-01-08,Kamala Harris,38
California,REP,37,2024-01-08,Kamala Harris,38
California,REP,30,2023-11-16,Kamala Harris,38
California,REP,36.9,2023-11-14,Kamala Harris,38
California,REP,30.8,2023-11-14,Kamala Harris,38
California,REP,34.9,2023-11-14,Kamala Harris,38
California,DEM,47.2,2023-11-14,Kamala Harris,38
California,REP,37.9,2023-11-14,Kamala Harris,38
California,REP,31,2023-10-30,Kamala Harris,38
California,REP,29,2023-10-30,Kamala Harris,38
California,REP,29,2023-10-19,Kamala Harris,38
California,REP,26,2023-09-05,Kamala Harris,38
California,REP,31,2023-08-29,Kamala Harris,38
California,REP,31,2023-06-29,Kamala Harris,38
California,REP,31.7,2023-06-07,Kamala Harris,38
California,REP,25,2023-05-24,Kamala Harris,38
California,REP,27,2023-02-20,Kamala Harris,38
California,REP,29,2023-02-20,Kamala Harris,38
Utah,REP,47,2022-10-28,Donald Trump,38
Massachusetts,DEM,60.2,2024-10-26,Kamala Harris,42
Massachusetts,REP,37.2,2024-10-26,Kamala Harris,42
Massachusetts,DEM,56,2024-10-10,Kamala Harris,42
Massachusetts,REP,30,2024-10-10,Kamala Harris,42
Massachusetts,DEM,61.2,2024-10-05,Kamala Harris,42
Massachusetts,REP,32.2,2024-10-05,Kamala Harris,42
Massachusetts,DEM,60,2024-09-18,Kamala Harris,42
Massachusetts,REP,32,2024-09-18,Kamala Harris,42
Massachusetts,DEM,63,2024-09-18,Kamala Harris,42
Massachusetts,REP,35,2024-09-18,Kamala Harris,42
Massachusetts,DEM,62,2024-09-16,Kamala Harris,42
Massachusetts,REP,31,2024-09-16,Kamala Harris,42
Massachusetts,REP,29,2024-07-18,Kamala Harris,42
Massachusetts,REP,27,2024-05-30,Kamala Harris,42
Massachusetts,REP,26,2024-05-20,Kamala Harris,42
Massachusetts,REP,32,2024-05-20,Kamala Harris,42
Massachusetts,REP,33.3,2024-04-21,Kamala Harris,42
Massachusetts,REP,22,2024-04-20,Kamala Harris,42
Massachusetts,REP,28,2024-03-29,Kamala Harris,42
Massachusetts,REP,25.5,2024-02-05,Kamala Harris,42
Massachusetts,REP,21,2023-10-20,Kamala Harris,42
Massachusetts,REP,32,2022-10-25,Kamala Harris,42
Massachusetts,REP,33.7,2022-09-08,Kamala Harris,42
Massachusetts,REP,31,2022-06-15,Kamala Harris,42
Vermont,DEM,67,2024-08-19,Kamala Harris,43
Vermont,REP,27,2024-08-19,Kamala Harris,43
Vermont,DEM,70,2024-08-19,Kamala Harris,43
Vermont,REP,29,2024-08-19,Kamala Harris,43
Vermont,REP,29.1,2024-04-21,Kamala Harris,43
Nebraska,DEM,40,2024-10-28,Donald Trump,45
Nebraska,REP,55,2024-10-28,Donald Trump,45
Nebraska,DEM,43,2024-10-28,Donald Trump,45
Nebraska,REP,51,2024-10-28,Donald Trump,45
Nebraska,DEM,52,2024-10-28,Donald Trump,45
Nebraska,REP,44,2024-10-28,Donald Trump,45
Nebraska,DEM,25,2024-10-28,Donald Trump,45
Nebraska,REP,70,2024-10-28,Donald Trump,45
Nebraska,DEM,40,2024-10-26,Donald Trump,45
Nebraska,REP,55,2024-10-26,Donald Trump,45
Nebraska,DEM,38,2024-10-26,Donald Trump,45
Nebraska,REP,53,2024-10-26,Donald Trump,45
Nebraska,DEM,40,2024-10-26,Donald Trump,45
Nebraska,REP,55,2024-10-26,Donald Trump,45
Nebraska,DEM,39,2024-10-26,Donald Trump,45
Nebraska,REP,53,2024-10-26,Donald Trump,45
Nebraska,DEM,54,2024-10-26,Donald Trump,45
Nebraska,REP,42,2024-10-26,Donald Trump,45
Nebraska,DEM,53,2024-10-26,Donald Trump,45
Nebraska,REP,41,2024-10-26,Donald Trump,45
Nebraska,DEM,41,2024-10-21,Donald Trump,45
Nebraska,REP,55,2024-10-21,Donald Trump,45
Nebraska,DEM,38,2024-10-08,Donald Trump,45
Nebraska,REP,58,2024-10-08,Donald Trump,45
Nebraska,DEM,38,2024-10-03,Donald Trump,45
Nebraska,REP,58,2024-10-03,Donald Trump,45
Nebraska,DEM,51,2024-09-26,Donald Trump,45
Nebraska,REP,42,2024-09-26,Donald Trump,45
Nebraska,DEM,49,2024-09-26,Donald Trump,45
Nebraska,REP,41,2024-09-26,Donald Trump,45
Nebraska,DEM,52,2024-09-26,Donald Trump,45
Nebraska,REP,43,2024-09-26,Donald Trump,45
Nebraska,DEM,51,2024-09-26,Donald Trump,45
Nebraska,REP,42,2024-09-26,Donald Trump,45
Nebraska,DEM,53,2024-09-25,Donald Trump,45
Nebraska,REP,42,2024-09-25,Donald Trump,45
Nebraska,DEM,40,2024-09-23,Donald Trump,45
Nebraska,REP,56,2024-09-23,Donald Trump,45
Nebraska,DEM,37,2024-08-29,Donald Trump,45
Nebraska,REP,54,2024-08-29,Donald Trump,45
Nebraska,DEM,37,2024-08-27,Donald Trump,45
Nebraska,REP,54,2024-08-27,Donald Trump,45
Nebraska,DEM,47,2024-08-27,Donald Trump,45
Nebraska,REP,42,2024-08-27,Donald Trump,45
Nebraska,DEM,50,2024-08-17,Donald Trump,45
Nebraska,REP,42,2024-08-17,Donald Trump,45
Nebraska,DEM,47,2024-08-17,Donald Trump,45
Nebraska,REP,42,2024-08-17,Donald Trump,45
Nebraska,REP,42,2024-06-05,Donald Trump,45
Nebraska,REP,57,2024-04-25,Donald Trump,45
Nebraska,REP,46.6,2024-04-21,Donald Trump,45
Nebraska,REP,53,2023-11-16,Donald Trump,45
Nebraska,REP,46.8,2023-10-04,Donald Trump,45
